phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,action
0.0,0.0,1.0,0.0,0.15,0.05,0.0,0.0,0.7039814814814452,0.8588888888888402,0.0,0.0,1.0,0.8588888888888402,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.25,0.0,0.2877777777777614,0.0,0.4119444444444211,0.0,0.3924999999999777,0.0,0.755277777777735,3
1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.45736111111108513,0.1877777777777671,0.22854166666665368,0.0,0.7483333333332908,0.36638888888886806,0.38249999999997825,1
1.0,0.0,0.0,0.0,0.05,0.2,0.0,0.1,0.0,0.3417361111110917,0.0,0.02805555555555396,0.0,1.0,0.0,0.05611111111110792,1
0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.3,0.49305555555552755,1.0,0.0,0.5858333333333001,0.49305555555552755,1.0,0.0,0.9549999999999458,3
0.0,0.0,0.0,1.0,0.05,0.15,0.15,0.0,0.11222222222221584,0.38074074074071906,0.07231481481481071,0.0,0.11222222222221584,0.6758333333332949,0.20499999999998836,0.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.2,0.12157407407410956,0.0,0.0,0.1728472222222442,0.2477777777778061,0.0,0.0,0.3227777777778018,3
0.0,1.0,0.0,0.0,0.05,0.0,0.25,0.2,0.0,0.0,0.3768888888889014,0.5116666666666799,0.0,0.0,0.6497222222222276,0.6658333333333378,2
0.0,0.0,0.0,1.0,0.05,0.1,0.1,0.0,0.859722222222372,0.8900000000001482,0.11930555555564813,0.0,0.859722222222372,1.0,0.23861111111129626,0.0,1
0.0,1.0,0.0,0.0,0.15,0.05,0.15,0.0,0.21851851851865098,0.0,0.33796296296315115,0.0,0.395555555555746,0.0,0.4883333333335185,0.0,0
0.0,0.0,0.0,1.0,0.15,0.05,0.05,0.0,0.3882407407409884,0.13888888888899942,0.242777777777971,0.0,0.514444444444685,0.13888888888899942,0.242777777777971,0.0,0
0.0,0.0,1.0,0.0,0.15,0.15,0.0,0.35,0.08851851851858897,0.04324074074077515,0.0,0.4845634920636526,0.22805555555573703,0.12388888888898748,0.0,0.9491666666668966,3
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.5602777777779565,0.0,0.32402777777803327,0.0,1.0,0.0,0.45527777777813533,0.0,0
1.0,0.0,0.0,0.0,0.05,0.25,0.5,0.05,0.0,0.5231111111113035,0.5154722222224646,0.07000000000005571,0.0,1.0,0.9205555555557765,0.07000000000005571,2
1.0,0.0,0.0,0.0,0.0,0.25,0.05,0.45,0.0,0.09361111111118561,0.47611111111149,0.4554320987656195,0.0,0.37222222222251844,0.47611111111149,1.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5406944444448724,0.0,0.0,0.0,0.6719444444449745,0.0,2
0.0,0.0,0.0,1.0,0.4,0.3,0.05,0.05,0.32708333333357814,0.22699074074092138,0.10277777777785957,0.0,0.6127777777781411,0.45722222222258607,0.10277777777785957,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.04083333333336583,0.0,0.0,0.0,0.12250000000009749,3
0.0,0.0,1.0,0.0,0.2,0.25,0.05,0.05,0.13201388888899396,0.9564444444449817,0.0,0.5033333333337339,0.3588888888891745,1.0,0.0,0.5033333333337339,1
0.0,0.0,0.0,1.0,0.15,0.4,0.1,0.0,0.6825925925929577,0.31659722222247416,0.49236111111150294,0.0,1.0,0.7888888888895167,0.8927777777784882,0.0,1
1.0,0.0,0.0,0.0,0.0,0.3,0.25,0.05,0.0,0.5893055555560245,0.15811111111123693,0.3291666666669286,0.0,0.8238888888895446,0.46944444444481803,0.3291666666669286,1
0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.0,0.05388888888893177,0.0005555555555559977,0.024722222222241897,0.0,0.05388888888893177,0.0005555555555559977,0.024722222222241897,0.0,0
0.0,1.0,0.0,0.0,0.3,0.0,0.1,0.1,0.31120370370395134,0.0,0.06527777777782973,0.46819444444481706,0.6755555555560931,0.0,0.13055555555565945,0.8200000000006525,0
1.0,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.18388888888903523,0.20805555555572114,0.03263888888891486,0.0,0.18388888888903523,0.20805555555572114,0.06527777777782973,3
0.0,1.0,0.0,0.0,0.2,0.1,0.25,0.05,0.8337500000005299,0.0,0.3502777777780565,0.16444444444457532,1.0,0.0,1.0,0.16444444444457532,2
0.0,1.0,0.0,0.0,0.1,0.0,0.35,0.05,0.05291666666670878,0.0,0.38321428571459065,0.6958333333338871,0.10583333333341756,0.0,0.8361111111117765,0.6958333333338871,2
0.0,0.0,0.0,1.0,0.05,0.1,0.1,0.0,0.1391666666667774,0.22402777777795607,0.22222222222239907,0.0,0.1391666666667774,0.4005555555558743,0.42472222222256023,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3558333333336165,0.7848611111117357,0.0,0.0,0.4472222222225781,1.0,2
0.0,0.0,1.0,0.0,0.25,0.2,0.15,0.2,0.8871666666672657,0.16041666666679433,0.0,0.15472222222234536,1.0,0.27444444444466287,0.0,0.4477777777781341,0
0.0,0.0,1.0,0.0,0.45,0.15,0.0,0.15,0.4584259259262907,0.11731481481490817,0.0,0.37898148148178307,0.96194444444521,0.1894444444445952,0.0,1.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.4,0.05,0.3558333333336165,0.0,0.4340277777781232,0.0,0.3558333333336165,0.0,1.0,0.0,2
1.0,0.0,0.0,0.0,0.05,0.2,0.15,0.3,0.0,0.4390277777781272,0.17481481481495392,0.29148148148171343,0.0,0.5577777777782217,0.2105555555557231,0.7311111111116929,3
0.0,0.0,1.0,0.0,0.05,0.15,0.0,0.3,0.0,0.40898148148180696,0.0,0.4235648148151519,0.0,0.7422222222228129,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.25,0.05,0.2,0.0,0.32205555555581183,0.0,0.6404861111116208,0.0,0.5727777777782336,0.0,1.0,1
0.0,0.0,1.0,0.0,0.2,0.15,0.0,0.15,0.24729166666686322,0.05351851851856079,0.0,0.6644444444449729,0.7391666666672544,0.10694444444452908,0.0,1.0,0
0.0,0.0,0.0,1.0,0.1,0.25,0.25,0.0,0.22486111111111906,0.6327777777781104,0.3153333333334475,0.0,0.2636111111111499,0.8744444444449694,0.5272222222224708,0.0,1
0.0,0.0,0.0,1.0,0.05,0.3,0.0,0.0,0.35638888888883097,0.399861111111238,0.0,0.0,0.35638888888883097,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.15,0.0,0.65,0.0,0.2995370370368555,0.0,0.4578632478632771,0.0,0.3736111111109532,0.0,1.0,3
0.0,1.0,0.0,0.0,0.05,0.3,0.05,0.25,0.0,0.607638888889093,0.2972222222219519,0.7805000000001863,0.0,0.969444444444883,0.2972222222219519,1.0,1
0.0,1.0,0.0,0.0,0.3,0.05,0.3,0.05,0.4888425925924998,0.0,0.5030555555554321,0.0,1.0,0.0,0.8438888888888495,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.05,0.390833333333111,0.0,0.049999999999954525,0.15416666666652645,0.6730555555552097,0.0,0.09999999999990905,0.15416666666652645,0
0.0,1.0,0.0,0.0,0.15,0.05,0.05,0.4,0.14981481481467857,0.0,0.6305555555549821,0.7585069444443148,0.3297222222219223,0.0,0.6305555555549821,1.0,3
1.0,0.0,0.0,0.0,0.05,0.15,0.3,0.15,0.0,0.13425925925913715,0.8118518518514476,0.09101851851843575,0.0,0.1788888888887262,1.0,0.23333333333312112,2
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.24388888888866708,0.37083333333299606,0.0,0.0,0.31666666666637866,0.37083333333299606,1
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.025277777777777694,0.0,0.0,0.0,0.025277777777777694,2
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.014444444444445164,0.0,0.0,0.0,0.014444444444445164,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.15,0.0,0.09916666666667157,0.0,0.133240740740746,0.0,0.09916666666667157,0.0,0.20861111111111746,3
0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.22694444444444895,0.003472222222222395,0.07888888888889017,0.0,0.22694444444444895,0.00694444444444479,0.14194444444444793,2
1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.010277777777777193,0.04027777777777549,0.0,0.0,0.010277777777777193,0.04027777777777549,0.0,1
0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0658333333333296,0.0,0.10694444444443836,0.10222222222221641,0.0658333333333296,0.0,0.10694444444443836,0.10222222222221641,0
0.0,0.0,0.0,1.0,0.15,0.1,0.2,0.0,0.11972222222221689,0.21513888888888194,0.04777777777777506,0.0,0.20694444444443708,0.33249999999999164,0.1483333333333249,0.0,2
0.0,0.0,1.0,0.0,0.1,0.05,0.0,0.1,0.03222222222222039,0.4436111111111033,0.0,0.2955555555555446,0.06444444444444078,0.4436111111111033,0.0,0.3586111111111023,0
1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.14513888888888066,0.2855555555555394,0.0,0.0,0.2902777777777613,0.2855555555555394,2
0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.05,0.015833333333332433,0.0,0.2736111111110956,0.20222222222221078,0.015833333333332433,0.0,0.2736111111110956,0.20222222222221078,0
1.0,0.0,0.0,0.0,0.1,0.15,0.25,0.1,0.0,0.28018518518517505,0.08766666666666172,0.5122222222221989,0.0,0.6602777777777576,0.23166666666665356,0.5752777777777567,2
0.0,0.0,1.0,0.0,0.3,0.1,0.0,0.1,0.24379629629628322,0.4818055555555335,0.0,0.15694444444443553,0.4736111111110886,0.5991666666666433,0.0,0.17777777777776768,0
1.0,0.0,0.0,0.0,0.05,0.15,0.1,0.05,0.0,0.03805555555555339,0.4152777777777542,0.3855555555555337,0.0,0.058611111111107776,0.4569444444444185,0.3855555555555337,1
0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.15,0.15138888888888027,0.0,0.0,0.20648148148146975,0.20361111111109953,0.0,0.0,0.5188888888888594,3
0.0,0.0,1.0,0.0,0.1,0.2,0.05,0.15,0.20624999999998828,0.44743055555553446,0.0,0.5387962962962695,0.20638888888887716,0.9436111111110749,0.0,0.8586111111110739,1
1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.3,0.0,0.5434259259258987,0.0,0.3399074074073882,0.0,0.9324999999999577,0.0,0.6597222222221848,3
0.0,1.0,0.0,0.0,0.2,0.0,0.25,0.05,0.06090277777777438,0.0,0.3318333333333146,0.618888888888854,0.16249999999999087,0.0,0.6902777777777388,0.618888888888854,2
0.0,0.0,0.0,1.0,0.15,0.0,0.2,0.05,0.2694444444444292,0.0,0.11326388888888254,0.0,0.4369444444444197,0.0,0.17361111111110136,0.0,2
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.15,0.4895833333333056,0.0,0.08499999999999516,0.8221296296295869,0.4897222222221945,0.0,0.16999999999999033,1.0,3
0.0,0.0,1.0,0.0,0.3,0.3,0.25,0.1,0.27828703703702123,0.4986111111110858,0.1546111111111024,0.5022222222221938,0.4458333333333081,1.0,0.25694444444442993,0.9022222222221712,0
0.0,0.0,1.0,0.0,0.15,0.05,0.1,0.25,0.5361111111110808,0.0994444444444388,0.0,0.08716666666666172,0.7036111111110712,0.0994444444444388,0.0,0.23249999999998677,3
0.0,0.0,0.0,1.0,0.05,0.2,0.1,0.0,0.0,0.6984722222221852,0.18541666666665613,0.0,0.0,1.0,0.24027777777776413,0.0,1
0.0,0.0,0.0,1.0,0.15,0.0,0.15,0.05,0.4887962962962686,0.0,0.19833333333332206,0.0,0.7230555555555146,0.0,0.4033333333333104,0.0,0
0.0,0.0,0.0,1.0,0.5,0.3,0.15,0.05,0.49194444444441654,0.6232407407407071,0.14546296296295472,0.0,0.9869444444443884,1.0,0.2374999999999865,0.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.15,0.25,0.1847222222222117,0.0,0.32490740740738894,0.29266666666665003,0.1847222222222117,0.0,0.5069444444444157,0.44777777777775235,3
1.0,0.0,0.0,0.0,0.15,0.4,0.25,0.1,0.0,0.64569444444441,0.4312777777777533,0.8188888888888425,0.0,1.0,0.5388888888888583,1.0,1
1.0,0.0,0.0,0.0,0.0,0.05,0.15,0.1,0.0,0.09388888888888355,0.4316666666666421,0.13249999999999246,0.0,0.09388888888888355,0.6366666666666305,0.18499999999998948,2
0.0,0.0,1.0,0.0,0.05,0.2,0.0,0.1,0.0,0.12951388888888152,0.0,0.3658333333333125,0.0,0.3272222222222036,0.0,0.4183333333333096,1
0.0,0.0,0.0,1.0,0.25,0.05,0.15,0.0,0.5902777777777443,0.14777777777776938,0.6415740740740377,0.0,1.0,0.14777777777776938,0.8236111111110643,0.0,0
0.0,1.0,0.0,0.0,0.15,0.0,0.35,0.15,0.268796296296281,0.0,0.5972619047618708,0.8154629629629166,0.31027777777776017,0.0,0.9055555555555042,1.0,2
1.0,0.0,0.0,0.0,0.05,0.4,0.35,0.1,0.0,0.7991666666666226,0.3673809523809315,0.1586111111111021,0.0,1.0,0.6541666666666295,0.3172222222222042,1
0.0,1.0,0.0,0.0,0.05,0.05,0.15,0.1,0.17916666666678413,0.0,0.020925925925942578,0.6491666666667574,0.17916666666678413,0.0,0.06277777777782774,0.7016666666667545,2
1.0,0.0,0.0,0.0,0.0,0.05,0.2,0.1,0.0,0.43111111111122846,0.697222222222292,0.07375000000005869,0.0,0.43111111111122846,1.0,0.14750000000011737,2
0.0,0.0,1.0,0.0,0.2,0.45,0.0,0.2,0.46777777777793533,0.25234567901246585,0.0,0.8697222222223502,0.6436111111113016,0.6325000000001533,0.0,1.0,1
0.0,1.0,0.0,0.0,0.2,0.0,0.45,0.1,0.12958333333342734,0.0,0.5825000000001865,0.5000000000002413,0.35916666666691605,0.0,1.0,0.6838888888891198,2
0.0,0.0,1.0,0.0,0.15,0.05,0.15,0.15,0.16935185185197824,0.1669444444445773,1.0,0.6205555555557656,0.4125000000003032,0.1669444444445773,1.0,0.9350000000002735,0
0.0,0.0,1.0,0.0,0.05,0.05,0.0,0.1,0.0,0.6977777777781073,0.0,0.30388888888913074,0.0,0.6977777777781073,0.0,0.41416666666699625,3
1.0,0.0,0.0,0.0,0.0,0.05,0.3,0.2,0.0,0.4002777777780963,0.6497685185187122,0.6450000000003003,0.0,0.4002777777780963,1.0,1.0,2
0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.05,0.2000000000001529,0.26888888888904644,0.0,0.0,0.49583333333370283,0.9144444444449464,0.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.05,0.55,0.25,0.5674074074077158,0.0,0.6283585858588593,1.0,1.0,0.0,1.0,1.0,2
0.0,0.0,1.0,0.0,0.3,0.1,0.05,0.15,0.40337962962994456,0.07680555555561668,0.0,0.5888888888892531,0.7425000000005544,0.15361111111123335,0.0,1.0,0
1.0,0.0,0.0,0.0,0.05,0.25,0.05,0.2,0.0,0.4200555555558447,0.0,0.10125000000008058,0.0,1.0,0.0,0.19861111111126917,1
0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.3,0.0,0.716944444445015,0.0,0.653287037037415,0.0,0.716944444445015,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.2,0.1,0.15,0.0,0.22159722222239858,0.10083333333341357,0.8812962962968931,0.0,0.47027777777815205,0.20166666666682714,1.0,1
0.0,0.0,1.0,0.0,0.35,0.1,0.0,0.35,0.8783730158735922,0.33986111111138156,0.0,1.0,1.0,0.43250000000034416,0.0,1.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.3,0.14722222222233938,0.0,0.27527777777799683,0.2701851851854002,0.28138888888911284,0.0,0.27527777777799683,0.481944444444828,3
0.0,0.0,0.0,1.0,0.05,0.1,0.15,0.0,0.2902777777780088,0.5443055555559887,0.10194444444452558,0.0,0.2902777777780088,1.0,0.17333333333347128,0.0,2
0.0,1.0,0.0,0.0,0.35,0.1,0.2,0.2,0.9675793650800124,0.0,0.24833333333353097,1.0,1.0,0.0,0.5850000000004656,1.0,0
1.0,0.0,0.0,0.0,0.05,0.15,0.0,0.45,0.0,0.5067592592596626,0.0,1.0,0.0,0.7658333333339428,0.0,1.0,3
0.0,0.0,1.0,0.0,0.2,0.1,0.0,0.0,0.16083333333346134,0.7776388888895077,0.0,0.0,0.5236111111115278,1.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.25,0.05,0.1,0.0,0.2147222222223931,0.15722222222234733,0.30430555555579775,0.0,0.6147222222227114,0.15722222222234733,0.6086111111115955,0.0,0
1.0,0.0,0.0,0.0,0.05,0.15,0.3,0.35,0.0,0.24509259259278765,0.37263888888918545,0.8104365079371082,0.0,0.3316666666669306,0.9183333333340642,1.0,3
1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.45,0.0,0.7366666666672529,0.0,1.0,0.0,1.0,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.15,0.2,0.05,0.0,0.14685185185196872,0.2942361111113453,0.0,0.0,0.44055555555590614,0.8919444444451543,0.0,2
0.0,0.0,0.0,1.0,0.1,0.2,0.05,0.0,0.20486111111127414,0.6867361111116577,0.15777777777790333,0.0,0.3558333333336165,1.0,0.15777777777790333,0.0,1
0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5,0.0,0.2830555555557808,0.0,0.7580833333339052,0.0,0.7072222222227851,0.0,1.0,3
0.0,0.0,0.0,1.0,0.05,0.3,0.4,0.0,0.2833333333335588,0.3457407407410159,0.5476388888893247,0.0,0.2833333333335588,0.698333333333889,1.0,0.0,2
0.0,1.0,0.0,0.0,0.25,0.0,0.1,0.0,0.21555555555572709,0.0,0.2205555555557311,0.0,0.6391666666671754,0.0,0.4411111111114622,0.0,0
0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.0,0.8675000000006431,0.31114583333352364,0.0,0.0,1.0,1.0,0.0,2
1.0,0.0,0.0,0.0,0.05,0.05,0.5,0.05,0.0,0.16972222222206787,0.6401944444447268,0.0,0.0,0.16972222222206787,1.0,0.0,2
0.0,0.0,1.0,0.0,0.35,0.4,0.0,0.05,0.33658730158734707,0.5579166666666368,0.0,0.00805555555554823,0.8388888888892438,1.0,0.0,0.00805555555554823,1
0.0,0.0,0.0,1.0,0.25,0.25,0.2,0.0,0.02077777777775888,0.5932222222221196,0.07687499999993008,0.0,0.06027777777772295,1.0,0.1469444444443108,0.0,0
0.0,0.0,1.0,0.0,0.05,0.3,0.0,0.0,0.03333333333330302,0.8732407407409012,0.0,0.0,0.03333333333330302,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.35,0.2,0.0,0.0,0.6719841269838279,0.38020833333298754,0.0,0.0,1.0,0.4636111111106895,0.0,1
0.0,1.0,0.0,0.0,0.15,0.05,0.1,0.0,0.1393518518517251,0.0,0.0,0.0,0.3499999999996817,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.45,0.0,0.05,0.2,0.5962962962960275,0.0,0.0,0.18638888888871938,1.0,0.0,0.0,0.3747222222218814,0
0.0,0.0,1.0,0.0,0.2,0.4,0.0,0.1,0.11895833333322514,0.9319444444443128,0.0,0.19694444444426532,0.37833333333298924,1.0,0.0,0.39388888888853063,1
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.01888888888888883,0.0,0.0,0.0,0.01888888888888883,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.024722222222222142,0.0,0.0,0.0,0.024722222222222142,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.20222222222222858,0.0,0.0,0.0,0.20222222222222858,3
0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0908333333333352,0.020555555555556562,0.0,0.0,0.0908333333333352,0.041111111111113124,0.0,2
1.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.1580555555555561,0.11500000000000037,0.0,0.0,0.2580555555555591,0.11500000000000037,0.0,0
0.0,0.0,1.0,0.0,0.2,0.05,0.0,0.05,0.024791666666665258,0.0,0.0,0.1586111111111021,0.09916666666666103,0.0,0.0,0.1586111111111021,0
0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.03680555555555346,0.029722222222220533,0.0,0.0,0.07361111111110692,0.059444444444441066,0.0,1
0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.0,0.2377777777777678,0.0,0.1586111111111021,0.0,0.3241666666666553,0.0,0.1586111111111021,1
1.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.3747222222222104,0.3316666666666547,0.0,0.0,0.47472222222221344,0.3316666666666547,0.0,1
0.0,1.0,0.0,0.0,0.05,0.0,0.2,0.05,0.003611111111110906,0.0,0.1243055555555485,0.11583333333332675,0.003611111111110906,0.0,0.2141666666666545,0.11583333333332675,2
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.12902777777777047,0.0,0.23874999999998645,0.0,0.25805555555554094,0.0,0.42527777777775366,1
0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.15,0.13249999999999246,0.0,0.0,0.21657407407406176,0.13249999999999246,0.0,0.0,0.3919444444444222,3
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.3026388888888752,0.049166666666663875,0.0,0.0,0.5483333333333091,0.049166666666663875,0
0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.4720833333333065,0.0,0.0,0.0,0.6586111111110736,3
0.0,0.0,0.0,1.0,0.1,0.05,0.0,0.05,0.20444444444443283,0.0,0.0,0.0,0.3658333333333125,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.05,0.0,0.17842592592591577,0.34620370370368636,0.2658333333333182,0.0,0.3824999999999783,0.7649999999999635,0.2658333333333182,1
0.0,0.0,1.0,0.0,0.15,0.1,0.0,0.35,0.16249999999999076,0.0730555555555514,0.0,0.25702380952379494,0.2869444444444281,0.1461111111111028,0.0,0.5524999999999686,3
0.0,0.0,0.0,1.0,0.1,0.0,0.05,0.0,0.10833333333332723,0.0,0.10638888888888295,0.0,0.21666666666665446,0.0,0.10638888888888295,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.19472222222221128,0.029722222222220533,0.17138888888887926,0.0,0.19472222222221128,0.059444444444441066,0.21333333333332133,2
0.0,1.0,0.0,0.0,0.15,0.0,0.2,0.1,0.19185185185184095,0.0,0.4424999999999767,0.26736111111109595,0.4491666666666411,0.0,0.9983333333332837,0.4991666666666384,2
0.0,0.0,0.0,1.0,0.35,0.1,0.05,0.0,0.285674603174587,0.4219444444444206,0.0,0.0,0.6536111111110741,0.5127777777777488,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.09124999999999481,0.32305555555553733,0.13611111111110338,0.0,0.11805555555554885,0.32305555555553733,0.13611111111110338,1
0.0,0.0,1.0,0.0,0.05,0.1,0.1,0.15,0.09972222222221655,0.2056944444444328,0.5408333333333062,0.29629629629627957,0.09972222222221655,0.4113888888888656,1.0,0.4299999999999757,3
0.0,0.0,1.0,0.0,0.2,0.05,0.1,0.1,0.3350694444444254,0.15805555555554657,0.0,0.5340277777777476,0.6902777777777386,0.15805555555554657,0.0,0.76583333333329,0
0.0,0.0,0.0,1.0,0.1,0.1,0.25,0.0,0.1665277777777683,0.4363888888888641,0.5747222222221909,0.0,0.3330555555555366,0.6447222222221857,1.0,0.0,2
0.0,1.0,0.0,0.0,0.45,0.05,0.05,0.3,0.29959876543208175,0.0,0.5897222222221888,0.12212962962962268,0.7774999999999559,0.0,0.5897222222221888,0.40277777777775486,0
1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.2,0.0,0.5577777777777462,0.28111111111109516,0.40673611111108804,0.0,0.8794444444443946,0.28111111111109516,0.6377777777777417,3
1.0,0.0,0.0,0.0,0.0,0.25,0.1,0.1,0.0,0.27488888888887325,0.1843055555555451,0.8006944444443991,0.0,0.4247222222221981,0.21722222222220988,1.0,1
0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.1,0.24236111111109734,0.40965277777775455,0.0,0.009027777777777265,0.6163888888888539,0.9280555555555029,0.0,0.01805555555555453,0
0.0,0.0,0.0,1.0,0.15,0.15,0.1,0.05,0.16981481481480515,0.8244444444443976,0.2738888888888733,0.0,0.2605555555555407,1.0,0.5477777777777466,0.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.2,0.2,0.0,0.0,0.26826388888887365,0.6113888888888541,0.0,0.0,0.5005555555555271,1.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.15,0.35,0.0,0.22680555555554266,0.5148148148147855,0.5027380952380667,0.0,0.40611111111108805,1.0,0.8194444444443979,3
1.0,0.0,0.0,0.0,0.05,0.2,0.05,0.2,0.0,0.6763194444444485,0.0,0.17506944444446665,0.0,1.0,0.0,0.2847222222222484,1
1.0,0.0,0.0,0.0,0.05,0.15,0.1,0.15,0.0,1.0,0.4547222222222814,0.10296296296301174,0.0,1.0,0.7811111111111517,0.21638888888896163,1
0.0,0.0,1.0,0.0,0.3,0.0,0.05,0.35,0.3218981481482271,0.0,0.0,0.5552380952381731,0.818888888888944,0.0,0.0,1.0,3
0.0,0.0,0.0,1.0,0.25,0.15,0.2,0.0,0.2596666666667419,0.37611111111124346,0.6482638888890329,0.0,0.5022222222223287,0.7394444444446295,1.0,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.15,0.061388888888937745,0.0,0.6880555555558004,0.30287037037057823,0.11861111111120551,0.0,1.0,0.44972222222248065,3
0.0,1.0,0.0,0.0,0.15,0.05,0.35,0.25,0.08777777777784763,0.0,0.3250793650794614,0.4036666666668942,0.2633333333335429,0.0,0.7997222222223608,0.5680555555558072,2
0.0,0.0,0.0,1.0,0.3,0.05,0.15,0.0,0.6885648148151855,0.2627777777779869,0.15222222222234336,0.0,1.0,0.2627777777779869,0.33944444444471455,0.0,0
1.0,0.0,0.0,0.0,0.0,0.3,0.25,0.5,0.0,0.3570833333335341,0.7676111111114244,0.6118055555557876,0.0,1.0,1.0,1.0,3
0.0,0.0,0.0,1.0,0.15,0.0,0.1,0.0,0.19648148148163785,0.0,0.9213888888893195,0.0,0.3519444444447245,0.0,1.0,0.0,0
