phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,downstream_right,downstream_down,downstream_left,downstream_up,action
0.0,0.0,1.0,0.0,0.05,0.15,0.05,0.15,0.07750000000006167,0.17185185185198862,0.0,0.19527777777790215,0.07750000000006167,0.23166666666685104,0.0,0.47555555555584095,0.0,0.0,0.36666666666666664,0.26666666666666666,3
0.0,0.0,1.0,0.0,0.15,0.0,0.2,0.2,0.12833333333343547,0.0,0.14111111111121463,0.2008333333334648,0.22750000000018106,0.0,0.22027777777793556,0.5327777777780883,0.3,0.0,0.0,0.3333333333333333,3
0.0,0.0,0.0,1.0,0.2,0.1,0.3,0.1,0.423055555555803,0.053194444444486774,0.29842592592614536,0.0968055555556326,0.9350000000003872,0.10638888888897355,0.6197222222226273,0.1936111111112652,0.0,0.2,0.3333333333333333,0.0,0
0.0,0.0,0.0,1.0,0.1,0.15,0.1,0.0,0.16375000000013032,0.42185185185218754,0.15097222222234236,0.0,0.32750000000026064,0.48166666666705,0.21083333333350113,0.0,0.0,0.0,0.43333333333333335,0.5,0
0.0,0.0,0.0,1.0,0.2,0.3,0.1,0.05,0.8700694444449059,0.4596296296299637,0.15666666666679135,0.08888888888895963,1.0,0.768888888889385,0.3133333333335827,0.08888888888895963,0.43333333333333335,0.43333333333333335,0.0,0.0,0
0.0,0.0,0.0,1.0,0.25,0.1,0.25,0.0,0.26077777777798533,0.06569444444449672,0.3145555555557989,0.0,0.49416666666705994,0.13138888888899344,0.4688888888892445,0.0,0.26666666666666666,0.0,0.0,0.4666666666666667,0
1.0,0.0,0.0,0.0,0.1,0.1,0.35,0.25,1.0,0.3062500000002437,0.5101587301591206,0.39316666666696093,1.0,0.4063888888892123,0.919722222222866,0.8000000000005436,0.0,0.23333333333333334,0.4,0.0,2
1.0,0.0,0.0,0.0,0.05,0.15,0.15,0.05,0.0,0.6551851851857066,0.2562037037039076,0.0,0.0,0.715000000000569,0.44416666666702015,0.0,0.0,0.0,0.36666666666666664,0.5666666666666667,1
1.0,0.0,0.0,0.0,0.1,0.1,0.3,0.15,0.0,0.3397222222224926,0.4982407407411314,0.05000000000003979,0.0,0.4147222222225523,0.7522222222228033,0.08083333333339766,0.3333333333333333,0.0,0.0,0.4666666666666667,2
1.0,0.0,0.0,0.0,0.0,0.35,0.15,0.2,0.0,0.6773412698417817,0.33000000000026264,0.23104166666685053,0.0,1.0,0.6466666666671813,0.42194444444478024,0.4666666666666667,0.43333333333333335,0.0,0.0,1
0.0,1.0,0.0,0.0,0.5,0.0,0.15,0.1,0.29386111111134494,0.0,0.537685185185613,0.14847222222234038,0.7594444444450488,0.0,0.7441666666672588,0.29694444444468077,0.0,0.0,0.5,0.5333333333333333,0
0.0,0.0,1.0,0.0,0.3,0.15,0.0,0.3,0.8218055555560555,0.4562962962966594,0.0,0.662962962963475,1.0,0.7563888888894909,0.0,1.0,0.0,0.5,0.5666666666666667,0.0,3
0.0,0.0,1.0,0.0,0.1,0.5,0.0,0.2,0.2748611111113298,0.7703611111117052,0.0,0.2589583333335394,0.31583333333358465,1.0,0.0,0.41416666666699625,0.3,0.0,0.0,0.7,1
0.0,1.0,0.0,0.0,0.1,0.0,0.65,0.3,0.013472222222232943,0.0,0.6460042735047793,0.4200462962966306,0.026944444444465886,0.0,1.0,0.7886111111117386,0.36666666666666664,0.5666666666666667,0.0,0.0,2
0.0,0.0,0.0,1.0,0.35,0.2,0.0,0.0,1.0,0.6821527777783206,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43333333333333335,0.43333333333333335,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.35,0.2,0.0,0.04277777777781182,0.4339285714289167,0.3643055555558455,0.0,0.08555555555562364,1.0,0.696944444444999,0.0,0.0,0.3,0.4,2
0.0,1.0,0.0,0.0,0.2,0.0,0.15,0.35,0.4313888888892322,0.0,0.473888888889266,0.441031746032097,0.7825000000006227,0.0,1.0,0.8808333333340344,0.4,0.0,0.0,0.4666666666666667,3
0.0,0.0,1.0,0.0,0.15,0.2,0.0,0.4,0.3717592592595551,0.12736111111121245,0.0,0.7800000000006208,0.5269444444448638,0.26861111111132485,0.0,1.0,0.2,0.6666666666666666,0.0,0.0,3
0.0,0.0,1.0,0.0,0.05,0.2,0.15,0.25,0.0,0.30277777777801873,0.0,0.6308333333338354,0.0,0.46888888888926206,0.0,1.0,0.0,0.0,0.5333333333333333,0.2,3
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.05,0.0,0.9576666666674287,0.0,0.16972222222235728,0.0,1.0,0.0,0.16972222222235728,0.0,0.43333333333333335,0.6,0.0,1
0.0,0.0,0.0,1.0,0.2,0.05,0.65,0.0,0.7813888888895107,0.14777777777789539,0.5386324786329073,0.0,1.0,0.14777777777789539,1.0,0.0,0.43333333333333335,0.0,0.0,0.4,2
0.0,0.0,0.0,1.0,0.25,0.3,0.1,0.1,0.5387777777780243,0.4083796296297647,0.1461111111110725,0.0,0.9602777777783141,0.7019444444447752,0.24416666666663314,0.0,0.26666666666666666,0.16666666666666666,0.0,0.0,0
0.0,0.0,0.0,1.0,0.35,0.6,0.2,0.0,0.043809523809515166,0.7420833333337151,0.20972222222221823,0.0,0.26166666666664706,1.0,0.30805555555557285,0.0,0.0,0.0,0.16666666666666666,0.26666666666666666,1
0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.35,0.2941666666665592,0.0,0.039166666666631045,0.7358333333336191,0.2941666666665592,0.0,0.039166666666631045,1.0,0.0,0.8333333333333334,0.5,0.0,3
1.0,0.0,0.0,0.0,0.0,0.35,0.2,0.1,0.0,0.6130555555554321,0.23506944444427777,0.24138888888866936,0.0,1.0,0.5608333333330118,0.2508333333331052,0.43333333333333335,0.3333333333333333,0.0,0.0,1
0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.15,1.0,0.21131944444432935,0.0,0.04629629629625419,1.0,0.647777777777497,0.0,0.13888888888876258,0.4666666666666667,0.0,0.0,0.43333333333333335,0
0.0,0.0,0.0,1.0,0.6,0.0,0.1,0.1,0.44962962962954095,0.0,0.21958333333313362,0.0,1.0,0.0,0.43916666666626725,0.0,0.0,0.5,0.23333333333333334,0.0,0
0.0,1.0,0.0,0.0,0.45,0.0,0.3,0.0,0.4320061728391375,0.0,0.5256944444440909,0.0,0.7783333333328438,0.0,0.8247222222217696,0.0,0.0,0.0,0.5,0.6,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.01888888888888883,0.0,0.0,0.0,0.01888888888888883,0.03333333333333333,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.024722222222222142,0.0,0.0,0.0,0.024722222222222142,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.041944444444446075,0.0,0.0,0.0,0.041944444444446075,0.0,0.1,0.1,0.0,3
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.12472222222222445,0.0,0.0,0.0,0.12472222222222445,0.0,0.0,0.0,0.0,0.0,0.1,1
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0
0.0,0.0,0.0,1.0,0.05,0.05,0.0,0.05,0.053611111111113746,0.18250000000000643,0.0,0.0,0.053611111111113746,0.18250000000000643,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0
0.0,0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.0,0.19916666666666588,0.04027777777777549,0.0,0.0,0.19916666666666588,0.07361111111110692,0.0,0.0,0.13333333333333333,0.1,0.0,1
0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.1,0.012013888888888206,0.0,0.0,0.14708333333332818,0.048055555555552826,0.0,0.0,0.17527777777777404,0.0,0.0,0.03333333333333333,0.1,0
1.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.13291666666666752,0.0,0.0,0.0,0.26583333333333503,0.0,0.0,0.2,0.0,0.0,0.1,1
0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.05,0.2702777777777681,0.0,0.048333333333330585,0.20222222222221073,0.2702777777777681,0.0,0.048333333333330585,0.20222222222221073,0.13333333333333333,0.16666666666666666,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.18185185185184155,0.11111111111110486,0.0,0.0,0.2902777777777613,0.11111111111110486,0.0,0.2,0.16666666666666666,0.0,2
0.0,1.0,0.0,0.0,0.05,0.0,0.15,0.05,0.12583333333332625,0.0,0.09064814814814301,0.12527777777777072,0.12583333333332625,0.0,0.20694444444443275,0.12527777777777072,0.23333333333333334,0.0,0.0,0.2,2
1.0,0.0,0.0,0.0,0.05,0.15,0.0,0.15,0.0,0.20740740740739919,0.0,0.2898148148148005,0.0,0.37999999999998896,0.0,0.4252777777777599,0.0,0.0,0.16666666666666666,0.13333333333333333,3
1.0,0.0,0.0,0.0,0.0,0.05,0.15,0.05,0.0,0.09138888888888369,0.11787037037036369,0.41888888888886516,0.0,0.09138888888888369,0.26499999999998497,0.41888888888886516,0.16666666666666666,0.16666666666666666,0.0,0.0,2
0.0,0.0,1.0,0.0,0.15,0.05,0.0,0.35,0.17453703703702902,0.009999999999999431,0.0,0.24218253968252687,0.44527777777775823,0.009999999999999431,0.0,0.5222222222221988,0.0,0.13333333333333333,0.26666666666666666,0.0,3
0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.15,0.3591666666666463,0.0,0.0,0.1279629629629557,0.3591666666666463,0.0,0.0,0.3586111111110908,0.13333333333333333,0.0,0.0,0.3,3
0.0,0.0,0.0,1.0,0.1,0.15,0.0,0.0,0.08611111111110621,0.47407407407405067,0.0,0.0,0.17222222222221242,0.6466666666666404,0.0,0.0,0.0,0.0,0.13333333333333333,0.43333333333333335,1
0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.2,0.0,0.191388888888878,0.0,0.26347222222220723,0.0,0.3413888888888695,0.0,0.6688888888888509,0.16666666666666666,0.2,0.0,0.0,3
0.0,0.0,0.0,1.0,0.15,0.0,0.05,0.0,0.22194444444443195,0.0,0.09277777777777262,0.0,0.5924999999999666,0.0,0.09277777777777262,0.0,0.13333333333333333,0.0,0.0,0.2,0
0.0,0.0,0.0,1.0,0.15,0.15,0.1,0.0,0.5029629629629364,0.24009259259257906,0.04374999999999751,0.0,0.7952777777777384,0.35999999999997967,0.07222222222221812,0.0,0.0,0.13333333333333333,0.2,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.1,0.32666666666664823,0.0,0.0,0.12458333333332632,0.4555555555555298,0.0,0.0,0.1944444444444335,0.0,0.0,0.2,0.3,0
0.0,0.0,0.0,1.0,0.1,0.15,0.1,0.0,0.05583333333333016,0.3913888888888667,0.0,0.0,0.11166666666666032,0.6413888888888526,0.0,0.0,0.36666666666666664,0.13333333333333333,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.22569444444443168,0.09916666666666103,0.0,0.0,0.3427777777777584,0.16833333333332376,0.13333333333333333,0.0,0.0,0.16666666666666666,2
1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.000972222222222167,0.0,0.0,0.3745833333333121,0.001944444444444334,0.0,0.0,0.4444444444444193,0.0,0.0,0.3333333333333333,0.4,3
1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4217361111110872,0.14680555555554722,0.0,0.0,0.6433333333332969,0.35555555555553536,0.0,0.0,0.13333333333333333,0.2,0.0,1
0.0,1.0,0.0,0.0,0.25,0.0,0.1,0.05,0.13261111111110357,0.0,0.2552777777777633,0.14416666666665848,0.3783333333333118,0.0,0.26194444444442955,0.14416666666665848,0.43333333333333335,0.3,0.0,0.0,0
0.0,0.0,1.0,0.0,0.1,0.2,0.0,0.2,0.06333333333332973,0.4701388888888623,0.0,0.2182638888888765,0.08722222222221726,0.8733333333332838,0.0,0.40166666666664386,0.16666666666666666,0.0,0.0,0.26666666666666666,1
0.0,0.0,0.0,1.0,0.2,0.25,0.05,0.0,0.10909722222221602,0.4189999999999763,0.11499999999999347,0.0,0.2119444444444324,0.7683333333332898,0.11499999999999347,0.0,0.0,0.0,0.36666666666666664,0.4666666666666667,1
0.0,1.0,0.0,0.0,0.3,0.0,0.55,0.1,0.18143518518517487,0.0,0.33654040404038493,0.5661111111110789,0.4616666666666404,0.0,0.6555555555555183,0.6355555555555196,0.0,0.36666666666666664,0.2,0.0,2
1.0,0.0,0.0,0.0,0.0,0.05,0.2,0.05,0.0,0.052222222222219256,0.2656249999999849,0.41083333333330996,0.0,0.052222222222219256,0.5286111111110811,0.41083333333330996,0.6333333333333333,0.3333333333333333,0.0,0.0,2
0.0,1.0,0.0,0.0,0.25,0.05,0.0,0.25,0.19433333333332228,0.0,0.0,0.4306111111110867,0.3872222222222002,0.0,0.0,0.7016666666666268,0.23333333333333334,0.0,0.0,0.23333333333333334,3
0.0,1.0,0.0,0.0,0.2,0.0,0.1,0.15,0.4195833333333095,0.0,0.26930555555554025,0.06481481481481113,0.5286111111110811,0.0,0.4316666666666421,0.18888888888887814,0.0,0.0,0.23333333333333334,0.3333333333333333,0
0.0,0.0,1.0,0.0,0.1,0.15,0.4,0.35,0.07263888888888476,0.14574074074073246,0.334687499999981,0.481944444444417,0.12361111111110408,0.33555555555553646,0.519444444444415,0.8013888888888433,0.36666666666666664,0.23333333333333334,0.0,0.0,3
0.0,0.0,1.0,0.0,0.35,0.1,0.0,0.15,0.47563492063491775,0.1775000000000181,0.0,0.6822222222222117,0.8774999999999783,0.2525000000000138,0.0,1.0,0.0,0.3,0.6,0.0,3
0.0,0.0,0.0,1.0,0.25,0.05,0.15,0.05,0.4943333333333476,0.2997222222222476,0.0031481481481506536,0.0,0.6872222222222255,0.2997222222222476,0.009444444444451961,0.0,0.3,0.0,0.0,0.5,0
1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.11305555555563843,0.3684259259259806,0.3018750000000963,0.0,0.15805555555566003,0.7150000000000728,0.4722222222223088,0.0,0.0,0.36666666666666664,0.3333333333333333,2
0.0,0.0,0.0,1.0,0.2,0.15,0.35,0.05,0.3088194444446307,0.5124074074076338,0.6626190476192656,0.0,0.49027777777800546,0.7022222222224379,0.8713888888890949,0.0,0.5333333333333333,0.23333333333333334,0.0,0.0,2
0.0,0.0,0.0,1.0,0.5,0.3,0.05,0.0,0.5923888888890934,0.19800925925937576,0.0,0.0,1.0,0.5691666666669325,0.0,0.0,0.0,0.5,0.5333333333333333,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.35,0.05,0.0,0.4327777777780156,0.2980555555556906,0.2505555555557549,0.0,0.6163888888891662,0.8000000000001405,0.2505555555557549,0.5333333333333333,0.0,0.0,0.5333333333333333,2
0.0,0.0,1.0,0.0,0.25,0.2,0.1,0.25,0.6272222222223421,0.3284722222224783,0.0,0.4658888888891444,0.819166666666775,0.4247222222225389,0.0,0.7388888888891877,0.0,0.0,0.3333333333333333,0.6,3
0.0,0.0,1.0,0.0,0.3,0.2,0.0,0.1,0.4885185185188677,0.6704166666670642,0.0,0.240694444444636,0.856944444444964,1.0,0.0,0.2855555555557828,0.6333333333333333,0.26666666666666666,0.0,0.0,1
0.0,0.0,1.0,0.0,0.1,0.15,0.15,0.1,0.029861111111134875,0.5766666666670546,0.0,0.30027777777801673,0.03333333333335986,0.9663888888894447,0.0,0.6005555555560335,0.4,0.0,0.0,0.43333333333333335,1
0.0,0.0,0.0,1.0,0.25,0.2,0.15,0.0,0.9605555555559407,0.6618055555560769,0.24777777777797497,0.0,1.0,0.7580555555561375,0.31722222222247465,0.0,0.0,0.0,0.3333333333333333,0.7,0
1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.45,0.0,0.5379861111115084,0.18423611111125773,0.45018518518547945,0.0,1.0,0.3600000000002865,0.9966666666671706,0.0,0.43333333333333335,0.3333333333333333,0.0,1
0.0,1.0,0.0,0.0,0.45,0.0,0.0,0.15,0.5584259259263438,0.0,0.0,0.42268518518552156,1.0,0.0,0.0,0.6022222222227015,0.5666666666666667,0.36666666666666664,0.0,0.0,0
0.0,1.0,0.0,0.0,0.15,0.0,0.2,0.2,0.2199074074075824,0.0,0.17458333333347226,0.3477777777780545,0.3333333333335986,0.0,0.2830555555557808,0.9005555555562722,0.5666666666666667,0.0,0.0,0.4666666666666667,3
1.0,0.0,0.0,0.0,0.0,0.6,0.15,0.15,0.0,0.8629861111117756,0.6311111111116133,0.09564814814822427,0.0,1.0,0.700555555556113,0.16305555555568532,0.0,0.0,0.26666666666666666,0.6333333333333333,1
0.0,1.0,0.0,0.0,0.2,0.0,0.25,0.5,0.08027777777784166,0.0,0.4677222222225944,0.7793888888894516,0.17888888888903126,0.0,0.7433333333339249,1.0,0.0,0.6,0.3333333333333333,0.0,3
0.0,0.0,0.0,1.0,0.3,0.05,0.2,0.05,0.24680555555575195,0.0,0.45118055555591463,0.0,0.6166666666671574,0.0,0.5663888888893396,0.0,0.2,0.0,0.0,0.4666666666666667,0
1.0,0.0,0.0,0.0,0.05,0.15,0.15,0.4,0.0,0.23490740740759436,0.06250000000004974,0.6536458333338534,0.0,0.29777777777801473,0.11472222222231351,1.0,0.7666666666666667,0.4,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.15,0.2,0.1,0.0,0.0963888888889656,0.7678472222228333,0.17972222222236525,0.0,0.2891666666668968,0.8830555555562583,0.25111111111131096,0.5333333333333333,0.0,0.0,0.26666666666666666,2
0.0,1.0,0.0,0.0,0.3,0.05,0.25,0.2,0.3351388888891556,0.0,0.6833888888894327,0.4309722222225652,0.7577777777783808,0.0,1.0,0.6630555555560832,0.0,0.0,0.3,0.8666666666666667,2
0.0,0.0,0.0,1.0,0.75,0.1,0.45,0.0,0.7724074074080062,0.08958333333340462,0.5856790123461451,0.0,1.0,0.17916666666680925,1.0,0.0,0.0,0.5333333333333333,0.26666666666666666,0.0,0
0.0,0.0,0.0,1.0,0.1,0.2,0.15,0.05,0.1894444444445952,0.4761805555559345,0.4423148148151668,0.0,0.27222222222243886,0.697777777778333,0.5147222222226319,0.0,0.6,0.23333333333333334,0.0,0.0,2
0.0,0.0,1.0,0.0,0.15,0.15,0.05,0.1,0.06324074074079107,0.39546296296327765,0.0,0.5130555555559638,0.09500000000007561,0.6225000000004954,0.0,0.5844444444449095,0.7,0.0,0.0,0.26666666666666666,1
0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.3,0.4758055555559341,0.07505555555561529,0.0,0.5584259259263703,1.0,0.2808333333335568,0.0,0.9963888888896818,0.0,0.0,0.3,0.4666666666666667,0
0.0,0.0,1.0,0.0,0.1,0.25,0.0,0.1,0.45611111111147407,0.6193888888893818,0.0,0.09041666666673862,0.5388888888893177,0.9644444444452119,0.0,0.18083333333347723,0.5666666666666667,0.26666666666666666,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.15,0.6,0.1,0.0,0.4284259259261606,0.8934027777783935,0.14249999999999924,0.0,0.7458333333338127,1.0,0.15055555555556122,0.0,0.4666666666666667,0.26666666666666666,0.0,2
0.0,1.0,0.0,0.0,0.15,0.1,0.1,0.2,0.3084259259260288,1.0,0.12805555555551487,0.39930555555578595,0.3616666666668119,1.0,0.12805555555551487,0.8511111111116458,0.4666666666666667,0.0,0.0,0.3,3
1.0,0.0,0.0,0.0,0.0,0.3,0.05,0.3,0.0,0.4498148148147744,0.2405555555553486,0.9750925925929702,0.0,0.6975000000001567,0.2405555555553486,1.0,0.0,0.0,0.4,0.26666666666666666,3
0.0,1.0,0.0,0.0,0.1,0.15,0.1,0.4,0.7894444444446459,0.0,0.1280555555554391,0.33204861111116213,0.8722222222224896,0.0,0.1447222222220906,0.9508333333337774,0.26666666666666666,0.4,0.0,0.0,3
0.0,0.0,0.0,1.0,0.15,0.4,0.15,0.0,0.5917592592591044,0.6274305555557336,0.27425925925906036,0.0,0.6449999999998876,1.0,0.41138888888859054,0.0,0.3,0.0,0.0,0.8,1
0.0,0.0,1.0,0.0,0.05,0.25,0.0,0.5,0.17944444444428123,0.6043333333331583,0.0,0.8783055555555411,0.17944444444428123,1.0,0.0,1.0,0.0,0.3333333333333333,0.9666666666666667,0.0,3
0.0,0.0,0.0,1.0,0.15,0.4,0.05,0.0,0.045555555555514125,0.6690277777774458,0.6238888888883333,0.0,0.13666666666654237,1.0,0.6238888888883333,0.0,0.0,0.0,0.3,0.5333333333333333,1
0.0,0.0,0.0,1.0,0.25,0.2,0.95,0.0,0.5246666666665573,0.2759722222219712,0.8866812865498033,0.0,1.0,0.37083333333299606,1.0,0.0,0.5333333333333333,0.3,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.013472222222222179,0.0,0.0,0.0,0.026944444444444358,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01888888888888883,0.0,0.0,0.0,0.01888888888888883,0.0,0.0,0.03333333333333333,0.03333333333333333,3
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0
1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.08416666666666815,0.0,0.05861111111111399,0.0,0.11027777777777918,0.0,0.05861111111111399,0.2,0.0,0.0,0.06666666666666667,1
0.0,0.0,0.0,1.0,0.15,0.0,0.1,0.05,0.039814814814816774,0.0,0.0,0.0,0.09916666666667157,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0
0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.07027777777777947,0.0,0.0,0.0,0.07027777777777947,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.22722222222221738,0.0,0.0,0.0,0.22722222222221738,0.0,0.2,0.1,0.0,3
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.191388888888878,0.09013888888889024,0.032499999999998155,0.0,0.191388888888878,0.1400000000000007,0.032499999999998155,0.1,0.2,0.0,0.0,2
0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.1,0.1761111111111011,0.0,0.057499999999996734,0.2054166666666581,0.1761111111111011,0.0,0.11499999999999347,0.27527777777776835,0.23333333333333334,0.0,0.0,0.13333333333333333,3
1.0,0.0,0.0,0.0,0.0,0.1,0.15,0.15,0.0,0.12138888888888198,0.1710185185185088,0.0803703703703658,0.0,0.13249999999999246,0.2069444444444327,0.23249999999998677,0.0,0.0,0.2,0.1,2
0.0,0.0,0.0,1.0,0.15,0.0,0.1,0.0,0.07620370370370129,0.0,0.10597222222221626,0.0,0.22861111111110385,0.0,0.131944444444437,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0
0.0,0.0,0.0,1.0,0.1,0.1,0.15,0.0,0.1981944444444332,0.11652777777777118,0.23453703703702375,0.0,0.3927777777777555,0.172777777777768,0.33166666666664785,0.0,0.3333333333333333,0.0,0.0,0.2,2
0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.25,0.0,0.42472222222219813,0.0,0.22144444444443315,0.0,0.42472222222219813,0.0,0.39722222222220593,0.1,0.26666666666666666,0.0,0.0,3
0.0,0.0,1.0,0.0,0.1,0.2,0.1,0.15,0.10347222222221635,0.18965277777776704,0.0,0.29712962962961276,0.1258333333333262,0.3658333333333126,0.0,0.4658333333333069,0.0,0.0,0.3333333333333333,0.1,1
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.35597222222220204,0.02097222222222103,0.0,0.0,0.38194444444442277,0.04194444444444206,0.0,0.3333333333333333,0.1,0.0,2
0.0,0.0,1.0,0.0,0.1,0.2,0.0,0.05,0.4815277777777504,0.24930555555554137,0.0,0.0,0.6761111111110727,0.45611111111108527,0.0,0.0,0.36666666666666664,0.0,0.0,0.16666666666666666,0
0.0,0.0,0.0,1.0,0.15,0.05,0.0,0.0,0.08148148148147685,0.7080555555555154,0.0,0.0,0.12027777777777095,0.7080555555555154,0.0,0.0,0.16666666666666666,0.23333333333333334,0.0,0.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.2,0.2,0.30537037037035303,0.0,0.11638888888888227,0.46923611111108443,0.3924999999999777,0.0,0.21555555555554332,0.7324999999999584,0.0,0.0,0.23333333333333334,0.16666666666666666,3
0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.15,0.12111111111110434,0.024583333333331996,0.0,0.1665740740740647,0.12111111111110434,0.04916666666666399,0.0,0.27527777777776224,0.0,0.36666666666666664,0.23333333333333334,0.0,1
1.0,0.0,0.0,0.0,0.0,0.3,0.05,0.1,0.0,0.49199074074071286,0.0,0.19861111111109994,0.0,0.8572222222221737,0.0,0.22194444444443195,0.43333333333333335,0.0,0.0,0.3333333333333333,1
0.0,1.0,0.0,0.0,0.25,0.05,0.2,0.0,0.21933333333332097,0.0,0.2825694444444284,0.0,0.37027777777775683,0.0,0.5638888888888568,0.0,0.3333333333333333,0.3,0.0,0.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.05,0.4,0.3377777777777587,0.0,0.014999999999999148,0.4914236111110833,0.3377777777777587,0.0,0.014999999999999148,0.9311111111110584,0.0,0.5333333333333333,0.36666666666666664,0.0,3
0.0,0.0,0.0,1.0,0.25,0.3,0.2,0.05,0.6114444444444097,0.07564814814814387,0.41604166666664316,0.0,0.7747222222221782,0.1741666666666569,0.5155555555555263,0.0,0.0,0.0,0.3,0.3333333333333333,0
1.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.12555555555554843,0.37412037037034906,0.10722222222221613,0.0,0.25111111111109685,0.847222222222174,0.21444444444443225,0.3,0.23333333333333334,0.0,0.0,2
0.0,1.0,0.0,0.0,0.05,0.0,0.15,0.15,0.0,0.0,0.17796296296295286,0.4186111111110874,0.0,0.0,0.3366666666666475,0.5719444444444121,0.4666666666666667,0.0,0.0,0.4,3
